Timestep,Auditory_Position,Visual_Position,Causal_Structure,Boundary_Std,Common_Source_Position,Prob_Common,Noise_Std,Signal_Noise_Std,Initial_Bound_Std,Azimuth_Min,Azimuth_Max,Starting_Position
7973,-7.406303726265015,-8.949256217723738,false,6.0,-6.875875861444317,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7974,-16.10027025537271,-3.2804572958850313,false,6.0,-6.528113405910463,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7975,-9.042758151835823,-15.598540948023432,false,6.0,-9.652901183232721,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7976,-15.978202700453572,-23.287953699836365,false,6.0,-15.02559572916196,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7977,-14.5069602473217,-12.682902012753328,true,6.0,-13.49159734672697,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7978,-15.346579682991067,-16.93346579114884,false,6.0,-13.08407502868588,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7979,-21.058127986963065,-14.7884542220137,false,6.0,-14.465157822971932,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7980,-18.07008225009705,-12.936162297575533,false,6.0,-21.49692980601493,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7981,-19.591968723274537,-17.28435309349329,false,6.0,-22.381378242905598,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7982,-4.6595210179328514,-13.861869390353018,false,6.0,-17.811438617955126,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7983,-18.956807674837968,-18.23335082561664,true,6.0,-18.701989318588687,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7984,-17.261420134458593,-17.55168313026887,true,6.0,-17.709582069315307,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7985,-12.886000656879393,-22.80247948380204,false,6.0,-20.152885759868063,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7986,-16.57626351558456,-17.279621920775316,true,6.0,-16.61935146276665,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7987,-16.117733466107335,-15.738328094384217,false,6.0,-15.091697132940627,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7988,-14.99870711465512,-22.62780392547058,false,6.0,-15.044712131665833,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7989,-11.382095145401548,-13.937904213014843,false,6.0,-15.392182448339856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7990,-14.42166146785371,-24.411320444858024,false,6.0,-16.169205955565797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7991,-21.517203646927953,-21.932521560422742,false,6.0,-19.26102537695853,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7992,-16.74139456969025,-16.95229857369051,false,6.0,-20.844846333255326,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7993,-27.87797166967097,-24.81435036724698,false,6.0,-26.461964922588653,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7994,-26.372342335813237,-14.964795782393232,false,6.0,-26.71634837057896,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7995,-18.060183441814207,-28.14691524387151,false,6.0,-25.320818095591378,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7996,-26.61767402916895,-27.013126112938956,true,6.0,-27.120892703659415,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7997,-28.356995496818392,-25.35425030956582,false,6.0,-26.759173216920843,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7998,-25.70779692035525,-25.530612553422152,false,6.0,-24.58812303421125,0.3,2.0,0.5,1.0,-30.0,30.0,shared
7999,-25.978962300049773,-25.620386785792736,false,6.0,-26.992042902086357,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8000,-22.14425730943323,-22.850434739387698,false,1.0,-22.730256667079086,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8001,-22.174318197527004,-23.36931785444763,true,1.0,-22.856515469582707,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8002,-21.934955114997837,-20.900887613103674,true,1.0,-21.24196331077634,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8003,-20.240494143343714,-18.58816407098822,false,1.0,-19.503754459160476,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8004,-19.229420038363997,-19.095430496172963,true,1.0,-19.261676989025595,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8005,-22.365641196922407,-23.16765787291233,false,1.0,-21.22630123280653,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8006,-21.59896848009545,-22.92683989366109,false,1.0,-23.77788033025403,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8007,-26.239883573208918,-25.242187895162022,false,1.0,-23.856102194824903,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8008,-27.058441105256435,-22.91091811541336,false,1.0,-23.865348267821457,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8009,-25.13671833891127,-25.490512716812127,true,1.0,-25.2845031317238,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8010,-25.045408192830163,-24.77186534320296,false,1.0,-24.499229813429544,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8011,-27.438234088555777,-27.279197038199726,false,1.0,-27.286100141898444,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8012,-25.91423100678943,-25.949232488406334,true,1.0,-26.113842308559217,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8013,-30.28040550772463,-28.146327118298956,false,1.0,-29.74484980402509,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8014,-29.79810331277284,-28.556765936433194,false,1.0,-29.85267486207043,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8015,-28.44321989894986,-28.98833956896619,true,1.0,-28.346945512116974,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8016,-28.585616030953226,-28.42810030815991,true,1.0,-28.522260804037824,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8017,-25.29016035178757,-26.91313763352376,false,1.0,-28.74156414701289,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8018,-28.422538569080654,-27.712005232996574,false,1.0,-28.770948305791457,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8019,-26.455156858760784,-30.588188996012235,false,1.0,-26.8069658019452,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8020,-25.853229882965323,-26.379354490862372,false,1.0,-27.75444561587602,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8021,-28.74768919033366,-28.325493432102164,false,1.0,-29.884033137422797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8022,-28.986196142251373,-29.382200856709677,true,1.0,-29.079224347049625,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8023,-29.49347151306746,-30.232922610715292,false,1.0,-29.44921061233019,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8024,-27.751099497845896,-28.76306189584224,false,1.0,-29.874263270592277,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8025,-28.7070173853784,-29.681970140661935,false,1.0,-29.942291375512262,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8026,-29.383641956604627,-29.933069962855082,true,1.0,-29.854606713659084,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8027,-27.656855838543624,-27.195374985412816,true,1.0,-27.476614013103777,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8028,-29.204722193296323,-28.775684319685695,true,1.0,-28.980428839123114,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8029,-25.694488932315274,-29.948339324557963,false,1.0,-25.28889517987256,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8030,-25.94152996811187,-26.69386160931903,false,1.0,-25.525575934667284,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8031,-27.449296586226232,-25.605880498022906,false,1.0,-25.685461240473977,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8032,-25.206148252341347,-26.48308120256933,false,1.0,-26.591483536439846,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8033,-22.87009739060925,-27.780187221531726,false,1.0,-27.034892563999257,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8034,-26.68885212682662,-19.95713908865705,false,1.0,-22.609583820141104,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8035,-22.60750458806975,-22.795281995955747,true,1.0,-22.258726190226845,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8036,-21.562353587187715,-20.612259094099308,false,1.0,-20.400248339219782,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8037,-21.79447450624175,-20.241690759028906,false,1.0,-18.969820604689506,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8038,-19.689994646829035,-26.132667901025172,false,1.0,-23.710090351381055,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8039,-21.877895130510666,-21.634765406339454,true,1.0,-22.402831486523937,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8040,-19.9874902663605,-19.84889007525614,false,1.0,-20.895698790960356,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8041,-21.440496786377615,-20.31977551978484,false,1.0,-20.367383580051786,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8042,-19.036021129041593,-24.292189416399342,false,1.0,-22.54319804008059,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8043,-21.357761153188484,-23.417090617152567,false,1.0,-22.967143044441396,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8044,-18.813817554364157,-20.24857018128572,false,1.0,-21.337666480402202,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8045,-23.294841977653903,-25.901608279646098,false,1.0,-22.907230585228444,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8046,-21.630581552344236,-19.802124286038513,false,1.0,-24.094076942713702,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8047,-21.995395015248363,-21.243358429025022,true,1.0,-21.503726670630982,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8048,-20.21705638887157,-20.137128455022932,true,1.0,-19.95480155716554,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8049,-11.49840596362933,-13.722168728617124,false,1.0,-14.86918318178731,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8050,-12.70191876451441,-13.748228848194177,false,1.0,-13.350671072136153,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8051,-16.487836306926475,-16.553171439385814,false,1.0,-14.098080654151183,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8052,-12.310194304895244,-12.11903561674609,true,1.0,-12.493760224607044,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8053,-10.730268805839561,-6.148330572032412,false,1.0,-8.93214260144231,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8054,-9.695809540957598,-13.419053785743635,false,1.0,-10.414705244622297,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8055,-12.00590141194535,-11.716132131076328,false,1.0,-11.232577178727052,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8056,-13.094474463868307,-12.96830183802982,true,1.0,-13.380253309631982,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8057,-8.014218912025681,-13.015385823081505,false,1.0,-10.965895764986579,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8058,-10.129525638329275,-10.645172036076717,true,1.0,-10.443562650982951,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8059,-19.434999638565607,-13.765855744200525,false,1.0,-15.317538912222352,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8060,-13.265802905044115,-16.57537417138739,false,1.0,-15.683111904370113,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8061,-11.32907598601904,-12.873629982366129,false,1.0,-11.503270115992779,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8062,-8.770044436083442,-9.665043945756205,false,1.0,-9.13425024230834,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8063,-9.610665832096606,-10.944807542884158,true,1.0,-10.724173023264393,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8064,-10.89352837407427,-10.294421746848442,true,1.0,-11.101181142726213,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8065,-15.129654144177678,-15.623149880603826,true,1.0,-15.421003654421106,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8066,-15.014705054650168,-15.421731011762576,false,1.0,-15.276420354018,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8067,-11.673941610272564,-11.546143433745922,true,1.0,-11.56086136718789,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8068,-17.100498593543502,-12.714417718100696,false,1.0,-13.373959260613177,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8069,-14.15008334839845,-16.847500423215102,false,1.0,-15.392850516406597,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8070,-17.76993460074554,-16.63173472118856,false,1.0,-17.4994724960077,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8071,-18.995891977963858,-20.928813404442163,false,1.0,-20.638850615507366,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8072,-20.631794290401228,-20.051741961069617,true,1.0,-19.91649281813813,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8073,-23.904946413663218,-23.316375148923463,true,1.0,-22.933157518007462,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8074,-21.895792484051203,-16.9453425054093,false,1.0,-22.68090856213942,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8075,-22.968009866617987,-26.485291199337674,false,1.0,-24.781974312475235,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8076,-30.015178383572188,-29.032319436074207,false,1.0,-26.516085726791964,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8077,-27.66371996258804,-28.12434261555407,true,1.0,-27.858957895266705,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8078,-28.55164748181996,-29.320869003174057,true,1.0,-28.672962269158898,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8079,-24.682380522935645,-30.32027925429351,false,1.0,-26.523442800892784,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8080,-28.182361232464295,-27.559540478022896,false,1.0,-28.44676506253912,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8081,-27.73805608282498,-27.2104967950679,true,1.0,-27.534428981549702,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8082,-26.521698205801684,-29.628204351824976,false,1.0,-27.45832742518305,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8083,-29.207516062111576,-29.350423982517448,false,1.0,-29.269803830640384,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8084,-29.373286647286374,-28.414036846766706,false,1.0,-29.39966451000352,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8085,-25.638717573529473,-23.011931720406796,false,1.0,-26.44038314213107,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8086,-25.356353359227825,-26.414906530197683,true,1.0,-25.964835399959597,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8087,-24.33378445187189,-25.56308570408071,false,1.0,-22.72681704223097,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8088,-22.771198368720004,-26.983394402068416,false,1.0,-26.108038520679727,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8089,-27.04756731801236,-25.838289717756293,true,1.0,-25.985305563675148,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8090,-23.278230251524473,-23.660396371274928,true,1.0,-23.312041248556596,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8091,-20.300839469455703,-19.684378484963826,false,1.0,-21.687956213573692,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8092,-25.252752507737565,-23.91685906812911,false,1.0,-24.624013358934718,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8093,-24.70706024940882,-23.76315858380405,false,1.0,-24.125273079968462,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8094,-24.638768665318658,-23.905191317207198,true,1.0,-24.08733052654998,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8095,-26.480888972656285,-25.923961508296923,false,1.0,-25.166560386495604,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8096,-23.114155145838595,-24.461530783250975,true,1.0,-23.847219900991515,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8097,-23.24558706026806,-27.173884430504636,false,1.0,-25.00147710542396,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8098,-22.809497858375007,-22.022148329589726,true,1.0,-22.645599674479318,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8099,-19.364195696429423,-20.820037550220018,false,1.0,-24.94919932395057,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8100,-25.77581572749381,-25.85562628061163,false,1.0,-24.814086017936297,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8101,-21.054205694107686,-22.137124048643567,false,1.0,-21.951581570582388,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8102,-21.358627205967366,-24.960013625528816,false,1.0,-22.09071928242619,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8103,-18.602465620359,-25.489660483750868,false,1.0,-21.779438587173278,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8104,-23.874711778529655,-20.354891504700056,false,1.0,-20.842496481213924,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8105,-20.914143987448302,-27.246170950546468,false,1.0,-22.666145245228027,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8106,-22.524705034709328,-24.131859409961447,false,1.0,-21.873428436750977,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8107,-21.810265539237555,-21.066962408479277,true,1.0,-21.121470530825484,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8108,-15.68874302565622,-16.347763972033665,false,1.0,-19.679090996139387,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8109,-19.691596234709593,-19.48258108681091,false,1.0,-21.236601213709577,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8110,-17.683915876230827,-19.4300495320862,false,1.0,-21.551387642889832,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8111,-15.538710920786187,-19.027884767000554,false,1.0,-18.87664479979582,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8112,-18.653200487859845,-12.553565610752544,false,1.0,-15.769470357224684,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8113,-16.20829604287032,-16.534384404101765,false,1.0,-17.623472892820505,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8114,-14.722834601591583,-18.082200011448887,false,1.0,-16.31064748568391,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8115,-13.993781473137261,-13.799239682405606,true,1.0,-13.49548980545874,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8116,-14.96211491388014,-10.989281437645829,false,1.0,-11.283575543668814,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8117,-15.088073961588956,-15.108653834386535,false,1.0,-12.028547579874498,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8118,-9.472927233073294,-8.277258395485747,false,1.0,-9.91652923698865,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8119,-7.651323917167762,-6.961188886782929,true,1.0,-6.9612475769047535,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8120,-2.8158978419651346,-0.2550035533270244,false,1.0,-4.128562732150108,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8121,-6.5420959043838325,-11.18032737093473,false,1.0,-5.872690079386061,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8122,-2.329885740258153,-3.5130858276157713,false,1.0,-4.653818682402187,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8123,-0.5540757030718788,-2.8085255268023093,false,1.0,-4.514014902249432,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8124,-8.950245965635194,-4.263210945928319,false,1.0,-6.1929951748634275,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8125,-3.80384873002068,-3.800003291011579,true,1.0,-3.850464006156892,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8126,-6.688675489554662,-1.316879229478929,false,1.0,-3.739204954895217,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8127,-3.297904801343406,-4.0786918856761245,true,1.0,-3.5561117399455675,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8128,-3.004905397743483,-2.9120309038865106,true,1.0,-2.5541912979083756,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8129,-0.8869589933388902,-1.6070144694727497,true,1.0,-1.4621251333248024,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8130,-4.7348881197114,-0.5963939780900804,false,1.0,-0.18815521719747252,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8131,1.3749824668826622,-3.8922294258472165,false,1.0,-1.4555466608750112,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8132,0.27006654208320424,-4.392083556178777,false,1.0,-1.1340701223591423,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8133,-4.470687334054955,-3.9407732777951647,true,1.0,-3.8786324019468,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8134,-3.3670516709462293,-2.73404289720722,true,1.0,-2.777812622765394,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8135,-6.789807769698186,-5.6103429012785275,false,1.0,-5.409286074829506,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8136,-1.9634601184742595,-4.017390852947838,false,1.0,-4.417185989922203,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8137,-5.5233568075217025,-1.9134263059008048,false,1.0,-5.863042730442266,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8138,-5.415901154781055,-5.061413507032247,true,1.0,-4.996388481829715,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8139,-5.4829253325174125,-9.599247423469494,false,1.0,-8.164278112564691,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8140,-5.822778138702495,-5.9888482719463045,false,1.0,-5.437465622796221,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8141,-2.948438932927123,-5.573806442777689,false,1.0,-7.017123911680788,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8142,-6.47744577149287,-5.205398452504126,true,1.0,-5.694963640485321,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8143,-2.1256616847563774,-1.826888128192361,false,1.0,-1.3573639747373516,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8144,2.5595196971348937,-1.7499754395312277,false,1.0,-0.31124929169971494,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8145,-0.6054268576860529,2.7424459721352625,false,1.0,1.4685648871481274,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8146,1.5505745637167552,7.740620968399975,false,1.0,2.616900587076036,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8147,0.2388043525482213,7.303480945878653,false,1.0,4.629609804406942,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8148,5.799024039980152,1.5051288566254533,false,1.0,3.7171424757035423,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8149,3.569548401707418,3.7146317940540023,false,1.0,1.6187336100669443,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8150,-3.595980225344072,1.8364618948268996,false,1.0,0.4796907609785419,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8151,-2.60521783345336,-3.164715334325318,true,1.0,-2.6514186890246654,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8152,-2.104086540520338,-4.763005679422174,false,1.0,-3.093576668222789,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8153,-2.0891156112619558,-0.8599192929058075,true,1.0,-1.6731323464694299,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8154,-3.1164381735004754,-3.0275678370991734,true,1.0,-3.4176474101332217,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8155,-3.8608840015798753,-3.3292362176734422,false,1.0,-3.4889667915179565,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8156,-5.419175428930438,-4.9463574702405655,false,1.0,-3.6524766261003654,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8157,-6.013307233573459,-5.406533504938063,true,1.0,-6.055669413102876,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8158,0.7287508550700501,-5.280311229810776,false,1.0,-4.340713840363751,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8159,-4.713566229952969,-3.484660357860815,true,1.0,-3.8979788775578874,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8160,-4.169041048298642,-3.5392223227491653,true,1.0,-4.320059298734659,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8161,-6.450579921519419,-0.4507849085610138,false,1.0,-2.774812941784636,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8162,-1.5062479872231687,-3.282443760164725,true,1.0,-2.5215840253387483,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8163,-3.6794567666449978,-3.38029238320514,false,1.0,1.113953729079367,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8164,-1.4991396845660034,0.9631255508304171,false,1.0,-0.06642583660943746,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8165,0.5317025950820216,0.02741965749177394,false,1.0,-1.0580122832826189,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8166,-6.527625968829159,-1.5638657575428527,false,1.0,-2.900807249321017,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8167,-1.6244969568511531,-10.367862309746691,false,1.0,-6.378656682110787,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8168,-10.126267549077951,-9.485467661932157,true,1.0,-10.077839123127216,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8169,-12.382348489650106,-8.331343293910015,false,1.0,-9.989380954604883,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8170,-15.146359330634365,-20.484817264755126,false,1.0,-13.492398039449466,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8171,-12.868559641738344,-12.166901618609348,false,1.0,-12.906895264012702,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8172,-10.66556376623306,-16.009306179262772,false,1.0,-13.437458792364236,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8173,-8.7867670740666,-16.011108074429266,false,1.0,-12.951016129569943,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8174,-9.93752658674772,-10.126732296036206,true,1.0,-10.125747527099726,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8175,-4.861266986405397,-1.850887003432619,false,1.0,-4.290548313212325,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8176,0.06640316218501643,0.2626179263816975,true,1.0,-0.15844996648243193,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8177,1.9560960994583496,1.1483904936436817,true,1.0,1.5914648345202753,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8178,2.653459496249784,0.9365758547070417,false,1.0,5.493499184273793,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8179,6.420970888950538,2.976113165536468,false,1.0,3.403051027637797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8180,1.5453500698979878,3.7172298244463358,false,1.0,3.769461481514753,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8181,2.990327164789798,1.062011173245126,false,1.0,3.1817947989215902,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8182,5.564638250408633,5.878126281332807,true,1.0,5.679896850867632,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8183,4.30577495843064,3.4084249456715217,false,1.0,5.348400667174319,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8184,6.963802729218209,6.2166408300558835,false,1.0,5.9056938771908865,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8185,8.458339160551386,6.931547143794558,true,1.0,7.416626604725146,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8186,6.011482904674143,7.0887826838691685,false,1.0,4.826333221386832,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8187,5.757438122880222,9.730215902605504,false,1.0,5.462322523999601,0.3,2.0,0.5,1.0,-30.0,30.0,shared
8188,9.074935436446763,10.625758069831774,false,1.0,8.721022765041425,0.3,2.0,0.5,1.0,-30.0,30.0,shared
